tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,label
9.574432728,6.229650407,4.478992738,7.952408789,4.03733728,-1.389472068,-1.695927233,-0.951937979,0.506840116,0.461307473,0.758852999,0.545169292,0.055000119,unstable
2.014140671,1.823512361,6.333481622,0.996371149,4.187874456,-1.250944948,-1.208635202,-1.728294306,0.535481146,0.110712006,0.603871176,0.494849854,-0.03775791,stable
1.202668299,1.075743807,9.043145192,0.987461314,3.766611295,-1.382192274,-1.087365722,-1.297053299,0.946152761,0.537492152,0.835115287,0.467033121,-0.005807611,stable
6.745667846,3.56747,7.316833291,1.61816199,2.807837943,-0.760093573,-0.883659495,-1.164084875,0.396385471,0.143757931,0.689236089,0.446821114,0.0020973,unstable
0.828966186,4.568934647,4.050906444,2.550480114,2.636843161,-0.919382215,-0.789668756,-0.927792191,0.838098335,0.872484989,0.459853112,0.847343337,0.029720399,unstable
2.628662092,3.052350122,6.898469535,5.921559464,4.482079978,-1.454162158,-1.641085551,-1.386832269,0.855365906,0.66176148,0.070590477,0.787976729,0.030388851,unstable
8.12438536,3.587663934,7.132079276,2.119088946,2.018578582,-0.97094569,-0.502439676,-0.545193216,0.068583769,0.491765967,0.787442013,0.638767576,0.004921045,unstable
9.529885616,1.581662176,9.803792178,7.539209317,5.462179479,-1.470369219,-1.99323283,-1.998577431,0.754426745,0.976706951,0.722609534,0.343891381,0.03052197,unstable
1.10175287,8.66785728,8.063582677,2.540499598,3.933575584,-1.290690488,-1.647962133,-0.994922963,0.270426573,0.677888322,0.293413969,0.498920253,-0.007022268,stable
2.673365352,5.516384504,0.987178671,8.316018918,5.361910977,-1.762957701,-1.927579023,-1.671374252,0.950779153,0.581798033,0.601912837,0.167961007,-0.026136706,stable
1.863998984,4.399460116,5.988497894,3.602347312,4.043714749,-1.698361413,-0.78322913,-1.562124206,0.742996438,0.32331027,0.861102408,0.445748375,0.028012816,unstable
9.333636015,8.718578158,6.388438486,6.634546469,4.577534238,-1.928548805,-1.425058819,-1.223926613,0.103783118,0.154620102,0.57093737,0.518917278,0.018173413,unstable
8.880175437,1.354541253,2.072927272,1.380659681,2.897048331,-1.547471534,-0.845846442,-0.503730355,0.666023195,0.400186335,0.818585344,0.78855835,-0.021040268,stable
5.794793825,7.203374323,1.294630055,5.991120129,4.594428879,-1.164031732,-1.456070612,-1.974326536,0.17201534,0.918731882,0.894875114,0.871618965,0.043015657,unstable
5.28333648,6.604052738,7.546348921,7.102427551,3.845213237,-1.829472914,-0.729907857,-1.285832466,0.968531476,0.419468644,0.156430732,0.277250004,0.042374387,unstable
2.284156593,8.647201495,4.881570096,5.095672652,3.375693449,-0.825428292,-1.920184238,-0.630080919,0.477916522,0.424166693,0.44662019,0.773090881,0.027029839,unstable
1.928214894,2.95480544,4.551331171,8.444838619,3.924188066,-1.561510363,-0.921248727,-1.441428976,0.881175671,0.360769542,0.841755592,0.365667859,0.00293861,unstable
8.540508661,4.147330189,2.264386381,8.054196984,3.755440565,-1.106010007,-1.059845185,-1.589585373,0.228199274,0.767606234,0.960875295,0.378143144,0.005739338,unstable
5.022458437,5.90250824,2.705893112,3.183207567,3.34781288,-0.735285193,-1.502294193,-1.110233494,0.850156491,0.484117481,0.604284395,0.587726965,0.055078983,unstable
9.33995497,4.604492487,4.71207191,1.069126994,2.860930897,-0.501236063,-0.815878574,-1.543816259,0.436941191,0.328698448,0.102593836,0.817804125,-0.035310205,stable
1.522943443,2.751999475,5.880114564,9.267583843,3.631513105,-1.116172711,-1.543977324,-0.97136307,0.649812214,0.846518904,0.607319331,0.419434686,-0.010592995,stable
9.99667792,4.841367441,1.244647143,4.890366056,2.951719659,-1.06658359,-0.910880525,-0.974255544,0.747623429,0.779882762,0.647330931,0.514418667,0.015881986,unstable
7.069034287,3.603151539,1.992868681,1.8234516,3.172061339,-1.355625771,-1.091153589,-0.725281978,0.857501591,0.78706304,0.865688569,0.942044063,0.028233791,unstable
4.068762913,9.070222461,7.497185209,9.670968607,3.373593197,-0.867731688,-1.729065303,-0.776796207,0.222589776,0.127718735,0.522455807,0.983251872,0.045556823,unstable
6.473679265,5.70942621,3.944021571,9.948010919,3.770991407,-1.021783913,-1.611979872,-1.137227622,0.893991991,0.258667153,0.843325952,0.791796219,0.066628244,unstable
2.654318558,5.487942383,7.34735827,3.045825352,4.693924588,-1.609758885,-1.714384212,-1.369781491,0.839225856,0.328035171,0.775522798,0.118143496,0.017325473,unstable
7.468273344,0.870792228,6.774119859,9.86552361,5.549076718,-1.748208218,-1.957516685,-1.843351814,0.148326569,0.931161372,0.101231059,0.786483514,-0.024963557,stable
2.914062575,5.330160824,9.010550366,8.863056621,2.513840747,-0.768258978,-0.785184656,-0.960397112,0.820589925,0.873102677,0.615735257,0.731612127,0.063942899,unstable
9.639895004,3.113222495,7.262914505,7.906786421,3.921405839,-1.797101867,-1.512514031,-0.611789941,0.78205228,0.847908848,0.299122129,0.837571382,0.059554,unstable
0.862882563,9.292333653,5.291957308,6.152855293,4.170497301,-0.752943076,-1.784846942,-1.632707284,0.35856618,0.224666292,0.969665307,0.897866426,0.04565402,unstable
4.402187315,2.757520238,2.147390516,4.768296975,3.733856226,-0.585283035,-1.894170937,-1.254402254,0.494767839,0.987703749,0.278951038,0.8720215,0.056129506,unstable
7.944392791,4.032943501,7.974164132,1.811420362,3.269325299,-0.759719224,-1.629715049,-0.879891026,0.738201284,0.56835974,0.247543575,0.162091732,0.017500692,unstable
7.365698793,2.674670131,1.02999252,5.550138591,4.223617313,-1.064131817,-1.551396106,-1.60808939,0.056707639,0.197921394,0.765895413,0.634323674,-0.049329073,stable
2.662317047,4.267326492,3.679107962,5.281565289,4.455644564,-1.977179239,-1.449736932,-1.028728393,0.792034052,0.871207163,0.951698953,0.094767945,0.067454359,unstable
7.899158437,3.716331764,7.582964112,1.320948567,3.850388038,-0.503941224,-1.73334327,-1.613103544,0.454007486,0.509146004,0.368710147,0.917886946,-0.017820189,stable
6.015479856,5.07022108,3.323708421,4.941713826,5.642915883,-1.817040816,-1.884709697,-1.94116537,0.83402026,0.527920021,0.924385393,0.826042455,0.094150256,unstable
6.689352029,4.112636158,4.672443625,0.938314355,4.037447274,-0.692152441,-1.44024792,-1.905046913,0.835620512,0.478874949,0.779084104,0.104729771,0.047150429,unstable
2.903024593,3.881151296,2.762011774,8.752340778,4.398480673,-1.831631444,-1.734995793,-0.831853435,0.845338893,0.267080381,0.181971598,0.508218798,-0.02125322,stable
6.098378523,6.634353367,4.54226264,4.738861709,3.858536054,-1.848590957,-1.503854401,-0.506090695,0.328228683,0.662146164,0.654567505,0.710067732,0.066244933,unstable
8.029832095,4.155197552,1.716945691,9.065329692,3.807777166,-1.105896269,-1.888976661,-0.812904235,0.09312213,0.637153149,0.667991449,0.359181579,-0.034233368,stable
7.352193664,9.701647743,6.802906465,4.968631247,2.91122886,-0.756273284,-0.986602088,-1.168353487,0.733157061,0.639850505,0.732621234,0.295528025,0.068988327,unstable
3.115652973,1.887401047,3.309432786,7.007720128,4.651984493,-1.404377815,-1.996457568,-1.25114911,0.243827969,0.918133935,0.193982543,0.327495128,-0.032405784,stable
7.833738104,4.576594068,8.902947793,8.163828308,3.853314424,-1.528091494,-1.471551705,-0.853671224,0.689788677,0.084525642,0.947283183,0.73814593,0.075412557,unstable
9.959645226,9.28972139,8.697915533,9.836784073,3.882516651,-1.085435385,-1.229079291,-1.568001975,0.929132104,0.587992167,0.164695138,0.858792592,0.07687519,unstable
5.609537952,6.758730028,2.470635507,8.005209145,2.909303244,-1.456645999,-0.923180487,-0.529476759,0.679584203,0.207463278,0.205816419,0.856806892,0.042234672,unstable
8.153697365,9.521785185,0.807476221,7.502733362,3.985090799,-1.50051429,-1.649149518,-0.835426991,0.289589769,0.210511714,0.29512882,0.327741963,-0.023826753,stable
1.117591006,1.724218142,7.550562512,7.179702022,3.576398401,-0.756514781,-1.878710634,-0.941172987,0.087443999,0.530268937,0.963270471,0.300166178,0.010268412,unstable
9.375151155,7.901784458,4.390311891,7.540435516,4.50292363,-1.652007652,-0.916537431,-1.934378547,0.348689888,0.34482564,0.403081554,0.516578891,0.029703568,unstable
0.545112591,2.857230863,7.216005435,3.921271685,3.625887365,-1.285692535,-1.435684599,-0.904510231,0.914784001,0.90354351,0.698384937,0.147902526,-0.020204132,stable
0.883704677,6.413492592,2.764250293,6.036596433,3.358040112,-0.642758916,-1.181908855,-1.533372341,0.416765635,0.983760534,0.635002716,0.138845383,0.006025186,unstable
5.448017683,1.876316293,6.564890882,8.464226223,2.476544384,-0.738199817,-0.616872426,-1.12147214,0.700730108,0.181691218,0.500177465,0.65871077,0.044064937,unstable
3.533244916,3.245410522,1.433031958,7.792539731,3.939953137,-1.247697971,-1.714555407,-0.977699759,0.314139578,0.145180348,0.654351585,0.360165744,-0.032680489,stable
3.663692355,6.139586557,8.389271441,7.578270718,2.853713727,-0.701566602,-1.083793164,-1.068353961,0.62230298,0.060765484,0.541153576,0.93821659,0.049370253,unstable
9.476457063,9.244047078,0.582689992,8.018674971,3.764437984,-0.695284443,-1.101592763,-1.967560777,0.492806349,0.989992243,0.495867354,0.787649865,0.053015202,unstable
2.416488545,7.591995627,3.875801104,7.543790467,3.011499676,-1.35892457,-1.087525818,-0.565049289,0.355940455,0.693880774,0.711097759,0.597689263,0.044957803,unstable
4.493304175,7.975740895,6.34070177,3.759932281,4.243950224,-1.727900119,-0.655204417,-1.860845688,0.34171801,0.596623145,0.964857026,0.105964441,0.049602195,unstable
4.829544184,1.051265293,4.927713151,2.981489398,3.57386078,-1.044582298,-0.922505016,-1.606773466,0.974232143,0.063443123,0.920652446,0.827561211,0.07479107,unstable
2.529985207,7.036877638,4.043297179,1.22460494,4.877388275,-1.814806065,-1.410209064,-1.652373146,0.43658074,0.482956801,0.311931772,0.581140977,-0.033254664,stable
8.059581156,2.532900539,3.500138372,2.470657513,3.399804776,-0.585889878,-1.864663233,-0.949251665,0.895725442,0.146047237,0.291455852,0.156724342,9.59E-05,unstable
6.351699815,9.28935422,8.245125732,9.467737898,3.031532075,-0.704547642,-0.873228539,-1.453755894,0.892489947,0.262161845,0.167391751,0.969257959,0.065582612,unstable
7.740791366,4.7943196,4.840807337,0.783743259,3.302260177,-1.725123826,-0.596017545,-0.981118806,0.106530392,0.281405751,0.914736081,0.951476902,-0.01406489,stable
2.491639808,3.954087467,1.973656651,2.549512959,3.391371853,-1.844830672,-1.006910535,-0.539630646,0.675263982,0.55340211,0.743221136,0.207344504,-0.001271315,stable
3.938078791,9.00077907,7.896934119,2.130969429,3.047343567,-0.620498647,-0.920572567,-1.506272353,0.997190966,0.2755032,0.967317622,0.358784127,0.045823059,unstable
9.153400414,4.696284939,7.153584493,5.051270659,4.221080906,-1.917378073,-1.655013381,-0.648689453,0.999937073,0.702422078,0.323365606,0.619742847,0.068442156,unstable
9.995375211,6.470722898,0.722692343,4.662388843,4.839524005,-1.304916142,-1.587964199,-1.946643664,0.08716303,0.230870357,0.582189251,0.878416134,-0.01909956,stable
4.764216533,8.925016093,2.053660775,6.37457649,3.166296516,-1.293618475,-1.088064309,-0.784613733,0.288939883,0.405545074,0.413028625,0.424964096,-0.006130062,stable
5.19381285,4.151669329,9.56573604,3.203186196,3.771719373,-1.404008893,-1.293492589,-1.074217891,0.114695452,0.614688816,0.797073798,0.878369886,0.024191285,unstable
7.06774173,4.988924788,9.371506569,1.179133484,4.45469426,-1.613269234,-1.259312576,-1.58211245,0.645046309,0.878737814,0.901644837,0.591502322,0.050628278,unstable
9.385849299,9.304855095,2.694210782,5.318665173,2.559312072,-0.506915842,-0.844844529,-1.207551701,0.105733735,0.355800083,0.740778323,0.540014567,-0.007835167,stable
5.034591453,2.51810909,3.001306585,4.331007533,4.488505323,-1.236053214,-1.55732715,-1.695124959,0.562012444,0.982776233,0.95705476,0.945104061,0.098115479,unstable
3.765258083,5.431668113,4.084424432,2.592211256,4.006596266,-1.774922243,-1.306434228,-0.925239796,0.462051122,0.29490638,0.117407577,0.892900871,-0.01019017,stable
6.195987931,3.896474367,5.861781733,4.654306687,3.898745131,-1.64273843,-1.395558584,-0.860448118,0.847254781,0.056479937,0.592502135,0.133881657,0.031012265,unstable
9.835117372,7.593630385,3.060623726,2.23168835,2.395583404,-0.917745123,-0.748427948,-0.729410332,0.07114935,0.699439837,0.288029123,0.101173394,-0.018567986,stable
9.335412649,9.885167901,0.90799159,2.822637484,2.424133841,-0.770216651,-0.852532843,-0.801384347,0.832318199,0.937953589,0.517556736,0.487588113,0.031272046,unstable
2.755360868,5.681497536,6.289436092,1.724739451,2.619850834,-1.194525901,-0.80111305,-0.624211883,0.892151483,0.324954321,0.135861625,0.381306203,-0.035429859,stable
5.024066551,5.152052656,0.672170429,4.914454995,3.749119392,-1.824088798,-0.857474874,-1.06755572,0.742731035,0.526361776,0.903931664,0.273903917,0.002101255,unstable
4.556375189,3.456206945,3.716206132,2.551355944,4.002105613,-1.460844024,-1.391978115,-1.149283475,0.512956442,0.127143889,0.494013536,0.531637141,-0.009008979,stable
1.698974457,1.550436907,8.609085117,8.540944656,4.911017782,-1.495345091,-1.869258998,-1.546413693,0.515657566,0.244574292,0.561367789,0.204480709,-0.032804201,stable
7.357986224,0.959418262,7.518922029,6.41320315,3.512552987,-1.392348721,-1.549165232,-0.571039035,0.070421238,0.523211924,0.17526069,0.428506424,-0.041670848,stable
6.991845247,3.284330012,8.43070866,5.144753668,3.203697397,-1.541889299,-0.945332681,-0.716475416,0.885736499,0.463417624,0.957551568,0.48281462,0.075086402,unstable
8.252702646,2.741330267,2.860676331,3.429103776,5.018977585,-1.726842175,-1.548650471,-1.74348494,0.93113287,0.177591924,0.967464766,0.766968062,0.031831433,unstable
0.653577713,9.992243578,7.501149899,3.841292485,3.73591284,-0.97153793,-1.062329136,-1.702045773,0.904639055,0.960346922,0.9143871,0.48207657,0.025200191,unstable
6.657209704,4.271203641,2.951362627,5.950606402,4.183127917,-1.913769047,-0.966929075,-1.302429795,0.055458394,0.403342489,0.763107773,0.063445612,-0.041120147,stable
5.531422192,2.80753283,0.818953793,5.935383773,2.469335029,-1.080028625,-0.595727823,-0.793578581,0.566572302,0.713397347,0.82823384,0.50017506,-0.000670892,stable
4.876976143,4.714672597,4.578672302,3.736699301,4.462568062,-1.877653454,-1.706488215,-0.878426393,0.585392384,0.747717462,0.765990416,0.341544407,0.07008724,unstable
9.403587407,0.97837754,1.823075129,9.824097221,4.812217641,-1.748935545,-1.37794868,-1.685333416,0.912488774,0.678016074,0.31341894,0.845350028,0.023093884,unstable
7.307412816,3.989501235,6.36990416,7.630014586,3.207723143,-1.123112328,-0.738982748,-1.345628067,0.990355339,0.461592519,0.658956248,0.535851137,0.078467869,unstable
4.937534207,0.897186129,9.491157109,9.213323922,5.372309242,-1.641870294,-1.789197263,-1.941241685,0.733362541,0.676601366,0.136657215,0.556006343,-0.010706465,stable
6.900436729,7.726925977,5.384812372,9.262886207,3.385416406,-1.245211056,-0.688458117,-1.451747233,0.248343414,0.595731056,0.605649653,0.973695666,0.069362657,unstable
5.823822707,5.481990053,5.552306279,9.791886355,2.621312725,-1.180308474,-0.752854205,-0.688150047,0.666483802,0.470875966,0.215873723,0.704863209,0.048077045,unstable
5.44314977,5.003932363,6.278160346,8.387246521,3.353795592,-1.370353854,-1.411683265,-0.571758473,0.563603821,0.08931545,0.928656827,0.149729113,0.03734454,unstable
2.821838734,8.768856612,2.203564893,6.00431411,3.983225876,-1.414361409,-1.010125585,-1.558738881,0.922763442,0.806035807,0.514612332,0.623119549,0.032913914,unstable
6.481686317,9.663076821,6.78009836,4.988708837,3.594089612,-0.883260027,-1.079774021,-1.631055564,0.409132079,0.284432382,0.976409995,0.974869634,0.077119313,unstable
7.414950406,1.830625397,4.642554141,1.773872022,4.460867091,-1.569268322,-1.635532543,-1.256066227,0.463984089,0.596747069,0.460146341,0.945368373,-0.027192531,stable
0.67202878,5.808403996,3.74098478,8.657039238,3.851821461,-1.53565197,-1.14045168,-1.175717811,0.560356831,0.190413553,0.275093281,0.564756027,-0.034272583,stable
2.89685834,8.416076745,6.756397371,4.854401848,4.084022307,-1.033770102,-1.181466987,-1.868785218,0.122203954,0.362602421,0.409753373,0.796214095,0.024246475,unstable
3.062804731,5.559533323,6.325340168,5.734264035,3.929386644,-1.607878841,-1.141850257,-1.179657547,0.315203711,0.209449516,0.086617678,0.511413952,-0.028278324,stable
8.56963188,9.637571998,8.331191045,7.96290724,4.637420863,-0.991324452,-1.791819303,-1.854277108,0.364546338,0.206537981,0.978739285,0.3507623,0.055236454,unstable
2.415959391,7.836239387,4.641323859,1.295484323,2.09352037,-0.655347516,-0.752934148,-0.685238706,0.210933986,0.18155263,0.577011928,0.386194501,-0.030790897,stable
1.220072381,8.804027958,3.874282862,8.433948526,3.614026775,-1.039236273,-0.953566121,-1.621224381,0.908352828,0.923594204,0.238880681,0.660156195,0.021359277,unstable
4.819231364,9.461026043,6.864794314,9.840099846,3.69888578,-1.907085693,-0.864610041,-0.927190046,0.376193242,0.519682855,0.12216008,0.338829853,0.016757575,unstable
2.246323221,6.528152379,6.74237111,1.237511586,3.492810007,-1.515319141,-1.000065815,-0.977425051,0.671361734,0.58503302,0.878774397,0.371473309,0.026490584,unstable
7.279119266,5.356285434,5.597418567,8.896033778,3.84513906,-1.101537064,-0.912759469,-1.830842526,0.835553014,0.194788341,0.254617677,0.82301905,0.059182361,unstable
0.87884944,3.606438568,5.407998533,4.569334228,3.347687378,-0.598127966,-1.691826605,-1.057732807,0.452030773,0.875940484,0.268054843,0.371326018,-0.007978243,stable
8.44190177,1.65856339,4.138878239,8.357703196,3.516465063,-1.026621533,-1.344211778,-1.145631752,0.863714025,0.124452458,0.095074606,0.436844897,0.025029097,unstable
1.381276235,0.95139592,6.890909369,5.323366428,3.34582742,-1.810348404,-0.992904457,-0.54257456,0.651476059,0.718031402,0.92126439,0.513474595,-0.002716809,stable
4.341950305,9.816925011,1.680898809,4.509209463,4.978339479,-1.470300526,-1.928073493,-1.57996546,0.942590439,0.36326166,0.673576079,0.833115665,0.03368226,unstable
